doc_id,volume,state_variation,version_date,source_file,path,anchor_id,parent_anchor_id,order_in_parent,para_start,para_end,unit_label,unit_type,compliance_weight,title,text,text_html,defined_term,contains_shall,contains_must,external_refs,internal_refs,satisfies_pr_ids,related_unit_ids,asset_type,asset_id,asset_caption,asset_alt_text,page_start,page_end,bbox_json,extract_confidence,warnings,ncc_pathway,normative_status,conditionality,heading_context,raw_title,raw_text,applies_state,variation_action,affected_unit_label,affected_subparts,affects_anchor_id,table_grid_json,table_key_values,base_unit_label,affected_subclause,conditions_text,exceptions_text,requirements_list,standards_referenced,notes_quality,discipline,table_purpose,table_id,table_label,applies_to_volume,applies_to_class,volume_hierarchy,dataset_coverage,scope_conditions,formula_json,constant_value,constant_name,pathway_alternative_to,verification_method_for,section_code,part_code,indexable
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::A3,"",1351,0,0,A3,OTHER,"",Part A3,| Part A3 | Application of the NCC in States and Territories |,| Part A3 | Application of the NCC in States and Territories |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Part A3,| Part A3 | Application of the NCC in States and Territories |,"","","","","","","",A3,"","","","","","",Governing,"","","",V3,"","","","","","","","","",A,A3,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::25,"",1352,0,0,25,OTHER,"","",| Governing Requirements |,| Governing Requirements |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Governing Requirements |,"","","","","","","",25,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::A4,"",1353,0,0,A4,OTHER,"",Part A4,| Part A4 | Referenced documents |,| Part A4 | Referenced documents |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Part A4,| Part A4 | Referenced documents |,"","","","","","","",A4,"","","","","","","","","","",V3,"","","","","","","","","",A,A4,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::27,"",1354,0,0,27,OTHER,"","",| Governing Requirements |,| Governing Requirements |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Governing Requirements |,"","","","","","","",27,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::A5,"",1355,0,0,A5,OTHER,"",Part A5,| Part A5 | Documentation of design and construction |,| Part A5 | Documentation of design and construction |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Part A5,| Part A5 | Documentation of design and construction |,"","","","","","","",A5,"","","","","","","","","","",V3,"","","","","","","","","",A,A5,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::29,"",1356,0,0,29,OTHER,"","",| Governing Requirements |,| Governing Requirements |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Governing Requirements |,"","","","","","","",29,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::A6,"",1357,0,0,A6,OTHER,"",Part A6,| Part A6 | Building classification |,| Part A6 | Building classification |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Part A6,| Part A6 | Building classification |,"","","","","","","",A6,"","","","","","","","","","",V3,"","","","","","","","","",A,A6,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::31,"",1358,0,0,31,OTHER,"","",| Governing Requirements |,| Governing Requirements |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Governing Requirements |,"","","","","","","",31,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::32,"",1359,0,0,32,OTHER,"","",|  |  |  |,|  |  |  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",|  |  |  |,"","","","","","","",32,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::33,"",1360,0,0,33,OTHER,"","",|  |  |,|  |  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",|  |  |,"","","","","","","",33,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::34,"",1361,0,0,34,OTHER,"","",| Class 1 | Class 1 | Class 1 |  | | --- | --- | --- | --- | | Class 1 | Class 1 |  | | Class 1 | |  |,| Class 1 | Class 1 | Class 1 |  | | --- | --- | --- | --- | | Class 1 | Class 1 |  | | Class 1 | |  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Class 1 | Class 1 | Class 1 |  | | --- | --- | --- | --- | | Class 1 | Class 1 |  | | Class 1 | |  |,"","","","","","","",34,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::35,"",1362,0,0,35,OTHER,"","",| Class 1 | Class 1 |  | | --- | --- | --- | | Class 1 | |  |,| Class 1 | Class 1 |  | | --- | --- | --- | | Class 1 | |  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Class 1 | Class 1 |  | | --- | --- | --- | | Class 1 | |  |,"","","","","","","",35,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::36,"",1363,0,0,36,OTHER,"","",| Class 1 | | --- | |  |,| Class 1 | | --- | |  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Class 1 | | --- | |  |,"","","","","","","",36,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::37,"",1364,0,0,37,OTHER,"","",| Class 1 | Class 1 | | --- | --- | | Class 1 |,| Class 1 | Class 1 | | --- | --- | | Class 1 |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Class 1 | Class 1 | | --- | --- | | Class 1 |,"","","","","","","",37,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::38,"",1365,0,0,38,OTHER,"","",| Class 1 |,| Class 1 |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Class 1 |,"","","","","","","",38,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::39,"",1366,0,0,39,OTHER,"","",|  |  |  | | --- | --- | --- | |  |,|  |  |  | | --- | --- | --- | |  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",|  |  |  | | --- | --- | --- | |  |,"","","","","","","",39,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::40,"",1367,0,0,40,OTHER,"","",|  |,|  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",|  |,"","","","","","","",40,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::41,"",1368,0,0,41,OTHER,"","",|  |  | Class 2 |  | Class 2 |  |  |  | | --- | --- | --- | --- | --- | --- | --- | --- | |  | |  | | Class 2 |  | |  | |  |,|  |  | Class 2 |  | Class 2 |  |  |  | | --- | --- | --- | --- | --- | --- | --- | --- | |  | |  | | Class 2 |  | |  | |  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",|  |  | Class 2 |  | Class 2 |  |  |  | | --- | --- | --- | --- | --- | --- | --- | --- | |  | |  | | Class 2 |  | |  | |  |,"","","","","","","",41,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::42,"",1369,0,0,42,OTHER,"","",|  |,|  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",|  |,"","","","","","","",42,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::43,"",1370,0,0,43,OTHER,"","",|  |,|  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",|  |,"","","","","","","",43,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::44,"",1371,0,0,44,OTHER,"","",| Class 2 |  | | --- | --- | |  | |  |,| Class 2 |  | | --- | --- | |  | |  |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Class 2 |  | | --- | --- | |  | |  |,"","","","","","","",44,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::A7,"",1372,0,0,A7,OTHER,"",Part A7,| Part A7 | United buildings |,| Part A7 | United buildings |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Part A7,| Part A7 | United buildings |,"","","","","","","",A7,"","","","","","","","","","",V3,"","","","","","","","","",A,A7,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::46,"",1373,0,0,46,OTHER,"","",| Governing Requirements |,| Governing Requirements |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Governing Requirements |,"","","","","","","",46,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::47,"",1374,0,0,47,OTHER,"","",| Specification 1 | Fire-resistance of building elements |,| Specification 1 | Fire-resistance of building elements |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Specification 1 | Fire-resistance of building elements |,"","","","","","","",47,"","","","","","","","","","",V3,"","","","","","","","","","","",true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::S1C2,"",1375,0,0,S1C2,OTHER,"",See clause S1C2(d)(iv),| Masonry type | Minimum thickness(mm) of principal material for FRLs | | --- | --- | | 60/60/60 | 90/90/90 | 120/120/1 20 | 180/180/1 80 | 240/240/2 40 | | Ashlar | - | - | - | - | 300 | | Calcium silicate | See clause S1C2(d)(iv) | | Concrete | | Fired clay |,| Masonry type | Minimum thickness(mm) of principal material for FRLs | | --- | --- | | 60/60/60 | 90/90/90 | 120/120/1 20 | 180/180/1 80 | 240/240/2 40 | | Ashlar | - | - | - | - | 300 | | Calcium silicate | See clause S1C2(d)(iv) | | Concrete | | Fired clay |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",See clause S1C2(d)(iv),| Masonry type | Minimum thickness(mm) of principal material for FRLs | | --- | --- | | 60/60/60 | 90/90/90 | 120/120/1 20 | 180/180/1 80 | 240/240/2 40 | | Ashlar | - | - | - | - | 300 | | Calcium silicate | See clause S1C2(d)(iv) | | Concrete | | Fired clay |,"","","","","","","",S1C2,"","","","","","",HeatedWater,"",S1C2,"",V3,"","","","","","","","","",S,S1,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::S1C2,"",1376,0,0,S1C2,OTHER,"",See clause S1C2(d)(iv),| Concrete type | Minimum thickness(mm) of principal material for FRLs | | --- | --- | | 60/60/60 | 90/90/90 | 120/120/120 | 180/180/180 | 240/240/240 | | No fines | - | - | - | 150 | 300 | | Prestressed | See clause S1C2(d)(iv) | | Reinforced | | Plain | - | - | - | 150 | 170 |,| Concrete type | Minimum thickness(mm) of principal material for FRLs | | --- | --- | | 60/60/60 | 90/90/90 | 120/120/120 | 180/180/180 | 240/240/240 | | No fines | - | - | - | 150 | 300 | | Prestressed | See clause S1C2(d)(iv) | | Reinforced | | Plain | - | - | - | 150 | 170 |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",See clause S1C2(d)(iv),| Concrete type | Minimum thickness(mm) of principal material for FRLs | | --- | --- | | 60/60/60 | 90/90/90 | 120/120/120 | 180/180/180 | 240/240/240 | | No fines | - | - | - | 150 | 300 | | Prestressed | See clause S1C2(d)(iv) | | Reinforced | | Plain | - | - | - | 150 | 170 |,"","","","","","","",S1C2,"","","","","","",HeatedWater,"",S1C2,"",V3,"","","","","","","","","",S,S1,true
ncc2022,Vol3,"","",NCC2022-volume-three.docx,Vol3,VOL3::50,"",1377,0,0,50,OTHER,"","",| Gypsum type | Minimum thickness(mm) of principal material for FRLs | | --- | --- | | 60/60/60 | 90/90/90 | 120/120/1 20 | 180/180/1 80 | 240/240/2 40 | | Solid gypsum blocks | 75 | 90 | 100 | 110 | 125 | | Gypsum — perlite or gypsum vermiculite-plaster on metal lath and channel (non-loadbearingwalls only) | 50 | 50 | 65 | - | - |,| Gypsum type | Minimum thickness(mm) of principal material for FRLs | | --- | --- | | 60/60/60 | 90/90/90 | 120/120/1 20 | 180/180/1 80 | 240/240/2 40 | | Solid gypsum blocks | 75 | 90 | 100 | 110 | 125 | | Gypsum — perlite or gypsum vermiculite-plaster on metal lath and channel (non-loadbearingwalls only) | 50 | 50 | 65 | - | - |,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","",| Gypsum type | Minimum thickness(mm) of principal material for FRLs | | --- | --- | | 60/60/60 | 90/90/90 | 120/120/1 20 | 180/180/1 80 | 240/240/2 40 | | Solid gypsum blocks | 75 | 90 | 100 | 110 | 125 | | Gypsum — perlite or gypsum vermiculite-plaster on metal lath and channel (non-loadbearingwalls only) | 50 | 50 | 65 | - | - |,"","","","","","","",50,"","","","","","","","","","",V3,"","","","","","","","","","","",true
